source_bgv	dump_id	graph_type	graph_name	nodes	edges
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	51	StructuredGraph	51: After mid tier	33008	70952
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	52	StructuredGraph	52: After phase LowTierLowering	79882	163273
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	53	StructuredGraph	53: After phase ExpandLogic	80813	164395
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	54	StructuredGraph	54: After phase FixReads	77362	150051
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	55	StructuredGraph	55: After phase Canonicalizer	75393	147044
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	56	StructuredGraph	56: After phase UseTrappingNullChecks	70805	140722
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	57	StructuredGraph	57: After phase AddressLoweringByNode	70501	130113
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	58	StructuredGraph	58: After phase FinalCanonicalizer	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	59	StructuredGraph	59: After phase DeadCodeElimination	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	60	StructuredGraph	60: After phase PropagateDeoptimizeProbability	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	61	StructuredGraph	61: After phase OptimizeExtends	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	62	StructuredGraph	62: After phase Schedule	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	63	StructuredGraph	63: After phase LowTier	68922	129939
graal_dumps/TruffleHotSpotCompilation-3611[ProtosRootNode@46607f37].bgv	64	StructuredGraph	64: After low tier	68922	129939
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	0	StructuredGraph	0: After PE Tier	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	0	defaultType	0: After TruffleTier	2	1
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	1	StructuredGraph	1: After phase AgnosticInlining	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	3	StructuredGraph	3: performance warnings [281|MethodCallTarget, 295|MethodCallTarget, 444|MethodCallTarget, 458|MethodCallTarget, 484|MethodCallTarget, 501|MethodCallTarget, 684|MethodCallTarget, 720|MethodCallTarget, 731|MethodCallTarget, 749|MethodCallTarget, 764|MethodCallTarget, 827|MethodCallTarget, 840|MethodCallTarget, 866|MethodCallTarget, 879|MethodCallTarget, 974|MethodCallTarget, 994|MethodCallTarget, 1029|MethodCallTarget, 1042|MethodCallTarget, 1068|MethodCallTarget, 1144|MethodCallTarget, 1159|MethodCallTarget, 1439|MethodCallTarget, 1454|MethodCallTarget, 388|InstanceOf]	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	7	StructuredGraph	7: After phase MaterializeFrames	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	10	StructuredGraph	10: After phase TruffleTier	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	11	StructuredGraph	11: After TruffleTier	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	12	StructuredGraph	12: initial state	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	13	StructuredGraph	13: After phase Canonicalizer	815	1869
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	14	StructuredGraph	14: After phase Inlining	887	2025
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	15	StructuredGraph	15: After phase DeadCodeElimination	887	2025
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	16	StructuredGraph	16: After phase DisableOverflownCountedLoops	887	2025
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	17	StructuredGraph	17: After phase ConvertDeoptimizeToGuard	883	2016
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	18	StructuredGraph	18: After phase IterativeConditionalElimination	883	2016
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	19	StructuredGraph	19: After phase DominatorBasedGlobalValueNumbering	883	2016
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	20	StructuredGraph	20: After phase LoopFullUnroll	334	665
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	21	StructuredGraph	21: After phase LoopPeeling	334	665
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	22	StructuredGraph	22: After phase LoopUnswitching	334	665
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	23	StructuredGraph	23: After phase BoxNodeIdentity	334	665
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	24	StructuredGraph	24: After phase FinalPartialEscape	331	663
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	25	StructuredGraph	25: After phase ReadElimination	331	663
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	26	StructuredGraph	26: After phase BoxNodeOptimization	331	663
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	27	StructuredGraph	27: Before phase HighTierLowering	331	663
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	28	StructuredGraph	28: After phase HighTierLowering	428	807
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	29	StructuredGraph	29: After phase HighTier	428	807
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	30	StructuredGraph	30: After high tier	428	807
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	31	StructuredGraph	31: After phase LockElimination	428	807
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	32	StructuredGraph	32: After phase FloatingRead	419	792
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	33	StructuredGraph	33: After phase IterativeConditionalElimination	412	779
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	34	StructuredGraph	34: After phase TruffleLoopSafepointElimination	412	779
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	35	StructuredGraph	35: After phase SpeculativeGuardMovement	410	775
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	36	StructuredGraph	36: After phase GuardLowering	476	841
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	37	StructuredGraph	37: After phase LoopFullUnroll	476	841
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	38	StructuredGraph	38: After phase RemoveValueProxy	476	841
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	39	StructuredGraph	39: After phase TruffleSafepointInsertion	478	843
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	40	StructuredGraph	40: After phase LoopSafepointInsertion	478	843
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	41	StructuredGraph	41: After phase MidTierLowering	576	1018
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	42	StructuredGraph	42: After phase IterativeConditionalElimination	576	1018
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	43	StructuredGraph	43: After phase OptimizeDiv	576	1018
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	44	StructuredGraph	44: After phase FrameStateAssignment	574	1034
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	45	StructuredGraph	45: After phase LoopPartialUnroll	574	1034
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	46	StructuredGraph	46: After phase Reassociation	574	1034
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	47	StructuredGraph	47: After phase DeoptimizationGrouping	609	1094
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	48	StructuredGraph	48: After phase Canonicalizer	603	1072
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	49	StructuredGraph	49: After phase WriteBarrierAddition	604	1074
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	50	StructuredGraph	50: After phase MidTier	604	1074
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	51	StructuredGraph	51: After mid tier	604	1074
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	52	StructuredGraph	52: After phase LowTierLowering	1181	2149
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	53	StructuredGraph	53: After phase ExpandLogic	1206	2179
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	54	StructuredGraph	54: After phase FixReads	1146	1991
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	55	StructuredGraph	55: After phase Canonicalizer	1097	1923
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	56	StructuredGraph	56: After phase UseTrappingNullChecks	995	1788
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	57	StructuredGraph	57: After phase AddressLoweringByNode	969	1649
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	58	StructuredGraph	58: After phase FinalCanonicalizer	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	59	StructuredGraph	59: After phase DeadCodeElimination	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	60	StructuredGraph	60: After phase PropagateDeoptimizeProbability	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	61	StructuredGraph	61: After phase OptimizeExtends	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	62	StructuredGraph	62: After phase Schedule	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	63	StructuredGraph	63: After phase LowTier	940	1643
graal_dumps/TruffleHotSpotCompilation-3615[ProtosRootNode@2f4e2078].bgv	64	StructuredGraph	64: After low tier	940	1643
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	0	StructuredGraph	0: After PE Tier	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	0	defaultType	0: After TruffleTier	11	10
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	0	defaultType	0: Before Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	1	StructuredGraph	1: After phase AgnosticInlining	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	1	defaultType	1: After Inline	1	0
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	2	StructuredGraph	2: After phase InstrumentationSuite	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	3	StructuredGraph	3: performance warnings [273|MethodCallTarget, 306|MethodCallTarget, 317|MethodCallTarget, 335|MethodCallTarget, 355|MethodCallTarget, 407|MethodCallTarget, 556|MethodCallTarget, 571|MethodCallTarget, 713|MethodCallTarget, 728|MethodCallTarget, 1189|MethodCallTarget, 1205|MethodCallTarget, 1252|MethodCallTarget, 1263|MethodCallTarget, 1281|MethodCallTarget, 1301|MethodCallTarget, 1315|MethodCallTarget, 1393|MethodCallTarget, 1420|MethodCallTarget, 1434|MethodCallTarget, 2380|MethodCallTarget, 2395|MethodCallTarget, 2533|MethodCallTarget, 2548|MethodCallTarget, 3045|MethodCallTarget, 3061|MethodCallTarget, 3108|MethodCallTarget, 3119|MethodCallTarget, 3137|MethodCallTarget, 3157|MethodCallTarget, 3171|MethodCallTarget, 3249|MethodCallTarget, 3276|MethodCallTarget, 3290|MethodCallTarget, 4216|MethodCallTarget, 4231|MethodCallTarget, 4369|MethodCallTarget, 4384|MethodCallTarget, 4748|MethodCallTarget, 4762|MethodCallTarget, 4878|MethodCallTarget, 5382|MethodCallTarget, 5398|MethodCallTarget, 5445|MethodCallTarget, 5456|MethodCallTarget, 5474|MethodCallTarget, 5494|MethodCallTarget, 5508|MethodCallTarget, 5586|MethodCallTarget, 5613|MethodCallTarget, 5627|MethodCallTarget, 6553|MethodCallTarget, 6568|MethodCallTarget, 6706|MethodCallTarget, 6721|MethodCallTarget, 7217|MethodCallTarget, 7233|MethodCallTarget, 7280|MethodCallTarget, 7291|MethodCallTarget, 7309|MethodCallTarget, 7329|MethodCallTarget, 7343|MethodCallTarget, 7421|MethodCallTarget, 7448|MethodCallTarget, 7462|MethodCallTarget, 8388|MethodCallTarget, 8403|MethodCallTarget, 8541|MethodCallTarget, 8556|MethodCallTarget, 8920|MethodCallTarget, 8933|MethodCallTarget, 9048|MethodCallTarget, 9466|MethodCallTarget, 9481|MethodCallTarget, 9966|MethodCallTarget, 9993|MethodCallTarget, 10007|MethodCallTarget, 10856|MethodCallTarget, 10871|MethodCallTarget, 11009|MethodCallTarget, 11024|MethodCallTarget, 11401|MethodCallTarget, 11416|MethodCallTarget, 11887|MethodCallTarget, 12089|MethodCallTarget, 12106|MethodCallTarget, 12283|MethodCallTarget, 12319|MethodCallTarget, 12330|MethodCallTarget, 12348|MethodCallTarget, 12363|MethodCallTarget, 12444|MethodCallTarget, 12457|MethodCallTarget, 13111|MethodCallTarget, 13128|MethodCallTarget, 13305|MethodCallTarget, 13340|MethodCallTarget, 13351|MethodCallTarget, 13369|MethodCallTarget, 13384|MethodCallTarget, 13464|MethodCallTarget, 13477|MethodCallTarget, 14109|MethodCallTarget, 15671|MethodCallTarget, 15686|MethodCallTarget, 15973|MethodCallTarget, 15986|MethodCallTarget, 16101|MethodCallTarget, 16519|MethodCallTarget, 16534|MethodCallTarget, 16836|MethodCallTarget, 16851|MethodCallTarget, 17344|MethodCallTarget, 17371|MethodCallTarget, 17385|MethodCallTarget, 18225|MethodCallTarget, 18240|MethodCallTarget, 18547|MethodCallTarget, 18562|MethodCallTarget, 19029|MethodCallTarget, 19230|MethodCallTarget, 19247|MethodCallTarget, 19424|MethodCallTarget, 19459|MethodCallTarget, 19470|MethodCallTarget, 19488|MethodCallTarget, 19503|MethodCallTarget, 19583|MethodCallTarget, 19596|MethodCallTarget, 20249|MethodCallTarget, 20266|MethodCallTarget, 20443|MethodCallTarget, 20478|MethodCallTarget, 20489|MethodCallTarget, 20507|MethodCallTarget, 20522|MethodCallTarget, 20602|MethodCallTarget, 20615|MethodCallTarget, 21246|MethodCallTarget, 22777|MethodCallTarget, 22789|MethodCallTarget, 1383|InstanceOf, 3239|InstanceOf, 4855|InstanceOf, 5576|InstanceOf, 7411|InstanceOf, 9025|InstanceOf, 9956|InstanceOf, 12415|InstanceOf, 12549|InstanceOf, 13435|InstanceOf, 13569|InstanceOf, 14106|InstanceOf, 16078|InstanceOf, 17334|InstanceOf, 19554|InstanceOf, 19688|InstanceOf, 20573|InstanceOf, 20707|InstanceOf, 21243|InstanceOf]	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	4	StructuredGraph	4: After phase ReportPerformanceWarnings	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	5	StructuredGraph	5: After phase VerifyFrameDoesNotEscape	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	6	StructuredGraph	6: After phase NeverPartOfCompilation	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	7	StructuredGraph	7: After phase MaterializeFrames	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	8	StructuredGraph	8: After phase SetIdentityForValueTypes	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	9	StructuredGraph	9: After phase InliningAcrossTruffleBoundary	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	10	StructuredGraph	10: After phase TruffleTier	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	11	StructuredGraph	11: After TruffleTier	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	12	StructuredGraph	12: initial state	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	13	StructuredGraph	13: After phase Canonicalizer	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	14	StructuredGraph	14: After phase Inlining	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	15	StructuredGraph	15: After phase DeadCodeElimination	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	16	StructuredGraph	16: After phase DisableOverflownCountedLoops	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	17	StructuredGraph	17: After phase ConvertDeoptimizeToGuard	10638	26566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	18	StructuredGraph	18: After phase IterativeConditionalElimination	10257	25566
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	19	StructuredGraph	19: After phase DominatorBasedGlobalValueNumbering	10221	25501
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	20	StructuredGraph	20: After phase LoopFullUnroll	10221	25501
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	21	StructuredGraph	21: After phase LoopPeeling	10420	25925
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	22	StructuredGraph	22: After phase LoopUnswitching	10420	25925
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	23	StructuredGraph	23: After phase BoxNodeIdentity	10420	25925
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	24	StructuredGraph	24: After phase FinalPartialEscape	10379	25950
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	25	StructuredGraph	25: After phase ReadElimination	10371	25934
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	26	StructuredGraph	26: After phase BoxNodeOptimization	10371	25934
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	27	StructuredGraph	27: Before phase HighTierLowering	10371	25934
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	28	StructuredGraph	28: After phase HighTierLowering	12271	28882
graal_dumps/TruffleHotSpotCompilation-3618[ProtosRootNode@5f2d70f8].bgv	29	StructuredGraph	29: After phase HighTier	12271	28882
